Id,Action,Key,Name,RefreshType,RefreshNum,Limit,Active,TellClient,ExtraLimitActivity,RefreshTypePara
1393,3,173007,70级宠物稀有装备自选箱,4,0,5,1,1,,
1394,3,173008,85级宠物稀有装备自选箱,4,0,5,1,1,,
1395,3,173009,100级宠物稀有装备自选箱,4,0,5,1,1,,
1396,3,173010,110级宠物稀有装备自选箱,4,0,5,1,1,,
1397,3,173011,40级宠物稀有装备自选箱,4,0,20,1,1,,
1398,3,173012,70级宠物稀有装备自选箱,4,0,20,1,1,,
1399,3,173013,85级宠物稀有装备自选箱,4,0,20,1,1,,
1400,3,173014,100级宠物稀有装备自选箱,4,0,20,1,1,,
1401,3,173015,110级宠物稀有装备自选箱,4,0,20,1,1,,
1402,3,173016,珍贵魔法石,4,0,1,1,1,,
1403,3,173017,稀有魔法石,4,0,1,1,1,,
1404,3,174001,灵露,4,0,30,1,1,,
1405,3,174002,技能片段,4,0,4,1,1,,
1406,3,174003,初级物理抗性,4,0,2,1,1,,
1407,3,174004,初级魔法抗性,4,0,2,1,1,,
1408,3,174005,初级灵心,4,0,2,1,1,,
1409,3,174006,闪避增强,4,0,2,1,1,,
1410,3,174007,初级生命增强,4,0,1,1,1,,
1411,3,174008,初级暴击增强,4,0,1,1,1,,
1412,3,174009,初级大体型增伤,4,0,1,1,1,,
1413,3,174010,初级小体型增伤,4,0,1,1,1,,
1414,3,174011,初级暴击伤害增强,4,0,1,1,1,,
1415,3,174012,异常抵抗,4,0,1,1,1,,
1416,3,174013,初级物理伤害增强,4,0,1,1,1,,
1417,3,174014,初级魔法伤害增强,4,0,1,1,1,,
1418,3,174015,低级攻速连携,4,0,1,1,1,,
1419,3,174016,低级伤害浮动,4,0,1,1,1,,
1420,3,174017,高级大体型增伤,4,0,1,1,1,,
1421,3,174018,高级小体型增伤,4,0,1,1,1,,
1422,3,174019,高级灵心,4,0,1,1,1,,
1423,3,174020,高级物理抗性,4,0,1,1,1,,
1424,3,174021,高级魔法抗性,4,0,1,1,1,,
1425,3,174022,高级生命增强,4,0,1,1,1,,
1426,3,174023,高级暴击伤害增强,4,0,1,1,1,,
1427,3,174024,高级物理伤害增强,4,0,1,1,1,,
1428,3,174025,高级魔法伤害增强,4,0,1,1,1,,
1429,3,174026,高级暴击增强,4,0,1,1,1,,
1430,3,174027,高级攻速连携,4,0,1,1,1,,
1431,3,174028,高级伤害浮动,4,0,1,1,1,,
1432,3,175012,宠物初级经验书,2,0,100,1,1,,
1433,3,175013,宠物中级经验书,2,0,100,1,1,,
1434,3,175014,宠物高级经验书,2,0,100,1,1,,
1435,3,175016,荷露珠,2,0,10,1,1,,
1436,1,90610,碎裂罗盘I,1,0,99,1,1,,
1437,1,90620,碎裂罗盘II,1,0,99,1,1,,
1438,1,90630,碎裂罗盘III,1,0,99,1,1,,
1439,1,90640,碎裂罗盘IV,1,0,99,1,1,,
1440,2,90610,碎裂罗盘I,1,0,99,1,1,,
1441,2,90620,碎裂罗盘II,1,0,99,1,1,,
1442,2,90630,碎裂罗盘III,1,0,99,1,1,,
1443,2,90640,碎裂罗盘IV,1,0,99,1,1,,
1444,29,90100,波利果,7,0,5,1,1,,
1445,29,90110,大嘴鸟公仔,7,0,2,1,1,,
1446,30,90100,波利果,7,0,5,1,1,,
1447,30,90110,大嘴鸟公仔,7,0,2,1,1,,
1448,1,90120,疯兔奶糖,1,0,400,1,1,,
1449,1,90100,波利果,1,0,5,1,1,,
1450,1,90110,大嘴鸟公仔,1,0,2,1,1,,
1451,2,90120,疯兔奶糖,1,0,400,1,1,,
1452,2,90100,波利果,1,0,5,1,1,,
1453,2,90110,大嘴鸟公仔,1,0,2,1,1,,
1454,1,142150,寒冰脉冲,1,0,200,1,1,,
1455,2,142150,寒冰脉冲,1,0,200,1,1,,
1456,59,1,韩国周年庆炸弹人PVP活动,1,0,3,1,1,,
1457,46,400104,庆典登陆礼盒,3,0,1,1,1,,
1458,46,400105,庆典回归礼盒,3,0,3,1,1,,
1459,46,400106,庆典附魔礼盒,3,0,3,1,1,,
1460,46,400107,庆典齿轮礼盒,3,0,3,1,1,,
1461,46,400108,庆典成长礼盒,0,0,2,1,1,,
1462,57,10123,庆典加油礼盒,3,0,2,1,1,,
1463,56,10123,庆典加油礼盒,1,0,1,1,1,,
1464,56,10124,庆典补给礼盒,3,0,3,1,1,,
1465,56,10125,庆典扭蛋礼盒,3,0,3,1,1,,
1466,56,10126,庆典精炼礼盒,3,0,3,1,1,,
1467,56,10127,庆典助威礼盒Ⅰ,0,0,1,1,1,,
1468,56,10128,庆典助威礼盒Ⅱ,0,0,1,1,1,,
1469,1,141040,物理强击光环,1,0,200,1,1,,
1470,3,132022,85级0洞饰品自选箱,0,0,2,1,1,,
1471,3,132023,65级饰品魔箱,4,0,1,1,1,,
1472,3,132024,85级饰品魔箱,4,0,1,1,1,,
1473,3,132025,95级饰品魔法箱,4,0,1,1,1,,
1474,3,132026,65级2洞饰品自选箱,2,0,1,1,1,,
1475,3,132027,85级2洞饰品自选箱,2,0,1,1,1,,
1476,3,132028,95级2洞饰品自选箱,2,0,1,1,1,,
1477,3,132029,65级奇异金属随机包,2,0,2,1,1,,
1478,3,132030,85级奇异金属随机包,2,0,2,1,1,,
1479,3,132031,95级奇异金属随机包,2,0,2,1,1,,
1480,3,132032,神之金属,4,0,30,1,1,,
1481,3,132033,铝,4,0,30,1,1,,
1482,3,132034,浓缩神之金属,4,0,5,1,1,,
1483,3,132035,浓缩铝,4,0,5,1,1,,
1484,3,132036,高级锢魔石,4,0,1,1,1,,
1485,3,132037,莫拉硬币,4,0,30,1,1,,
1486,3,132038,幸运齿轮扭蛋,4,0,1,1,1,,
1487,3,132039,高级饼干,4,0,5,1,1,,
1488,3,132040,野生猕猴桃,4,0,5,1,1,,
1489,3,132041,武器强化金属,4,0,5,1,1,,
1490,3,132042,防具强化金属,4,0,5,1,1,,
1491,46,500008,载具增强礼盒Ⅱ,4,0,2,1,1,,
1492,46,500009,载具增强礼盒,4,0,2,1,1,,
1493,46,500010,精炼加强礼盒Ⅱ,4,0,2,1,1,,
1494,46,500011,精炼加强礼盒,4,0,2,1,1,,
1495,46,500012,装备加速礼盒,4,0,1,1,1,,
1496,46,500013,附魔加强礼盒Ⅱ,4,0,2,1,1,,
1497,46,500014,附魔加强礼盒,4,0,2,1,1,,
1498,56,20013,抽奖券大礼包Ⅱ,4,0,2,1,1,,
1499,56,20012,装备精炼辅助包Ⅱ,4,0,2,1,1,,
1500,56,20011,饰品增强礼盒,0,0,1,1,1,,
1501,56,20010,卡片增强包,4,0,2,1,1,,
1502,56,20019,抽奖券大礼包Ⅲ,4,0,2,1,1,,
1503,56,20018,精炼大礼盒,4,0,2,1,1,,
1504,56,20017,附魔保护礼盒,4,0,2,1,1,,
1505,56,20016,载具增强包Ⅱ,4,0,2,1,1,,
1506,56,20015,载具增强包,4,0,2,1,1,,
1507,56,20014,附魔加速包,4,0,1,1,1,,
1508,3,175017,小型琥珀甲胄,2,0,50,1,1,,
1509,3,175018,小型琥珀甲胄,2,0,100,1,1,,
1510,60,0,周年庆周年回顾奖励,0,0,1,1,1,,
1511,60,1,周年庆周年回顾分享奖励,0,0,1,1,1,,
1512,56,10129,周年庆祝福礼盒Ⅰ,0,0,1,1,1,,
1513,56,10130,周年庆祝福礼盒Ⅱ,0,0,1,1,1,,
1514,56,10131,周年庆祝福礼盒Ⅲ,0,0,1,1,1,,
1515,3,159036,贝壳魔灵卡片,0,0,1,1,1,,
1516,3,159037,奈利虫卡片,0,0,1,1,1,,
1517,3,143032,卡拉蟹卡片,0,0,999,1,1,,
1518,3,143033,流氓卡片,0,0,999,1,1,,
1519,3,143034,米杜沙卡片,0,0,999,1,1,,
1520,3,143035,邪恶摩艾卡片,0,0,999,1,1,,
1521,3,143036,鳄鱼人卡片,0,0,999,1,1,,
1522,3,143037,绿变色龙卡片,0,0,999,1,1,,
1523,3,142060,奈吉鸟卡片,0,0,999,1,1,,
1524,3,142061,海星卡片,0,0,999,1,1,,
1525,3,142062,钟乳巨石怪卡片,0,0,999,1,1,,
1526,3,158036,贝壳魔灵卡片,4,0,1,1,1,,
1527,3,158037,奈利虫卡片,4,0,1,1,1,,
1528,46,400109,八月登录礼盒,3,0,1,1,1,,
1529,46,400110,八月精炼礼盒,3,0,3,1,1,,
1530,46,400111,八月载具礼盒,3,0,3,1,1,,
1531,46,400112,八月强化礼盒,3,0,3,1,1,,
1532,46,400113,八月卡片礼盒,3,0,1,1,1,,
1533,46,400114,八月齿轮礼盒,0,0,1,1,1,,
1534,57,10132,八月补给礼盒,3,0,3,1,1,,
1535,56,10132,八月补给礼盒,1,0,1,1,1,,
1536,57,10133,八月成长礼盒Ⅰ,3,0,3,1,1,,
1537,56,10133,八月成长礼盒Ⅰ,1,0,1,1,1,,
1538,56,10134,八月成长礼盒Ⅱ,3,0,3,1,1,,
1539,56,10135,八月助力礼盒,3,0,3,1,1,,
1540,56,10136,八月守护礼盒,3,0,3,1,1,,
1541,56,10137,八月加油礼盒Ⅰ,3,0,1,1,1,,
1542,56,10138,八月加油礼盒Ⅱ,0,0,1,1,1,,
1543,56,10139,八月加油礼盒Ⅲ,0,0,1,1,1,,
1544,56,10140,庆典欢乐礼盒,0,0,2,1,1,,
1545,43,0,吃菜多倍奖励次数,1,0,1,1,1,,
1546,44,3026101,猫手商队贸易增加次数,2,0,1,1,1,,
1547,2,3026005,声望箱子,1,0,10,1,1,,
1548,1,3026005,声望箱子,1,0,10,1,1,,
1549,45,1,月卡用户每日原地复活次数上限,2,0,5,1,1,,
1550,49,1400301,打宝糖每周使用上限,4,0,20,1,1,,
1551,47,8057021,额外奖励数字宝箱数量,2,0,30,1,1,,
1552,1,4010032,木乃伊卡片,1,0,20,1,1,,
1553,2,4010032,木乃伊卡片,1,0,20,1,1,,
1554,29,4010032,木乃伊卡片,7,0,20,1,1,,
1555,30,4010032,木乃伊卡片,7,0,20,1,1,,
1556,1,4010052,赤苍蝇卡片,1,0,20,1,1,,
1557,2,4010052,赤苍蝇卡片,1,0,20,1,1,,
1558,29,4010052,赤苍蝇卡片,7,0,20,1,1,,
1559,30,4010052,赤苍蝇卡片,7,0,20,1,1,,
1560,1,4060021,将军魔碑卡片,1,0,20,1,1,,
1561,2,4060021,将军魔碑卡片,1,0,20,1,1,,
1562,29,4060021,将军魔碑卡片,7,0,20,1,1,,
1563,30,4060021,将军魔碑卡片,7,0,20,1,1,,
1564,1,4060023,兽人弓箭手卡片,1,0,20,1,1,,
1565,2,4060023,兽人弓箭手卡片,1,0,20,1,1,,
1566,29,4060023,兽人弓箭手卡片,7,0,20,1,1,,
1567,30,4060023,兽人弓箭手卡片,7,0,20,1,1,,
1568,1,4060025,犬妖卡片,1,0,20,1,1,,
1569,2,4060025,犬妖卡片,1,0,20,1,1,,
1570,29,4060025,犬妖卡片,7,0,20,1,1,,
1571,30,4060025,犬妖卡片,7,0,20,1,1,,
1572,1,1170006,亡者发箍图纸,1,0,20,1,1,,
1573,1,1170014,蛇饰发箍图纸,1,0,20,1,1,,
1574,1,1170017,羽毛贝雷帽图纸,1,0,20,1,1,,
1575,1,1180002,哥布灵首领假面图纸,1,0,20,1,1,,
1576,1,1200040,刺客口罩图纸,1,0,20,1,1,,
1577,1,1200041,单眼眼镜图纸,1,0,20,1,1,,
1578,1,1200043,粪便帽图纸,1,0,20,1,1,,
1579,1,1200044,金属口罩图纸,1,0,20,1,1,,
1580,1,1200046,红色面罩图纸,1,0,20,1,1,,
1581,1,1200048,少女礼帽图纸,1,0,20,1,1,,
1582,1,1200049,西格伦的翅膀图纸,1,0,20,1,1,,
1583,1,1200050,剑士头盔图纸,1,0,20,1,1,,
1584,1,1290055,受损的钻石,1,0,999,1,1,,
1585,1,3020012,高级解封卷轴,1,0,999,1,1,,
1586,1,3024031,高级润滑剂,1,0,999,1,1,,
1587,2,1170006,亡者发箍图纸,1,0,20,1,1,,
1588,2,1170014,蛇饰发箍图纸,1,0,20,1,1,,
1589,2,1170017,羽毛贝雷帽图纸,1,0,20,1,1,,
1590,2,1180002,哥布灵首领假面图纸,1,0,20,1,1,,
1591,2,1200040,刺客口罩图纸,1,0,20,1,1,,
1592,2,1200041,单眼眼镜图纸,1,0,20,1,1,,
1593,2,1200043,粪便帽图纸,1,0,20,1,1,,
1594,2,1200044,金属口罩图纸,1,0,20,1,1,,
1595,2,1200046,红色面罩图纸,1,0,20,1,1,,
1596,2,1200048,少女礼帽图纸,1,0,20,1,1,,
1597,2,1200049,西格伦的翅膀图纸,1,0,20,1,1,,
1598,2,1200050,剑士头盔图纸,1,0,20,1,1,,
1599,2,1290055,受损的钻石,1,0,999,1,1,,
1600,2,3020012,高级解封卷轴,1,0,999,1,1,,
1601,2,3024031,高级润滑剂,1,0,999,1,1,,
1602,29,1170006,亡者发箍图纸,7,0,20,1,1,,
1603,29,1170014,蛇饰发箍图纸,7,0,20,1,1,,
1604,29,1170017,羽毛贝雷帽图纸,7,0,20,1,1,,
1605,29,1180002,哥布灵首领假面图纸,7,0,20,1,1,,
1606,29,1200040,刺客口罩图纸,7,0,20,1,1,,
1607,29,1200041,单眼眼镜图纸,7,0,20,1,1,,
1608,29,1200043,粪便帽图纸,7,0,20,1,1,,
1609,29,1200044,金属口罩图纸,7,0,20,1,1,,
1610,29,1200046,红色面罩图纸,7,0,20,1,1,,
1611,29,1200048,少女礼帽图纸,7,0,20,1,1,,
1612,29,1200049,西格伦的翅膀图纸,7,0,20,1,1,,
1613,29,1200050,剑士头盔图纸,7,0,20,1,1,,
1614,30,1170006,亡者发箍图纸,7,0,20,1,1,,
1615,30,1170014,蛇饰发箍图纸,7,0,20,1,1,,
1616,30,1170017,羽毛贝雷帽图纸,7,0,20,1,1,,
1617,30,1180002,哥布灵首领假面图纸,7,0,20,1,1,,
1618,30,1200040,刺客口罩图纸,7,0,20,1,1,,
1619,30,1200041,单眼眼镜图纸,7,0,20,1,1,,
1620,30,1200043,粪便帽图纸,7,0,20,1,1,,
1621,30,1200044,金属口罩图纸,7,0,20,1,1,,
1622,30,1200046,红色面罩图纸,7,0,20,1,1,,
1623,30,1200048,少女礼帽图纸,7,0,20,1,1,,
1624,30,1200049,西格伦的翅膀图纸,7,0,20,1,1,,
1625,30,1200050,剑士头盔图纸,7,0,20,1,1,,
1626,1,1200022,自娱自乐箱子II图纸,1,0,20,1,1,,
1627,2,1200022,自娱自乐箱子II图纸,1,0,20,1,1,,
1628,29,1200022,自娱自乐箱子II图纸,7,0,20,1,1,,
1629,30,1200022,自娱自乐箱子II图纸,7,0,20,1,1,,
1630,1,1170021,花冠图纸,1,0,20,1,1,,
1631,1,1170035,公主冠冕图纸,1,0,20,1,1,,
1632,2,1170021,花冠图纸,1,0,20,1,1,,
1633,2,1170035,公主冠冕图纸,1,0,20,1,1,,
1634,29,1170021,花冠图纸,7,0,20,1,1,,
1635,29,1170035,公主冠冕图纸,7,0,20,1,1,,
1636,30,1170021,花冠图纸,7,0,20,1,1,,
1637,30,1170035,公主冠冕图纸,7,0,20,1,1,,
1638,48,1,手动刷新时空商人,4,0,1,1,1,,
1639,47,8057022,队长宝箱奖励数量限制,2,0,5,1,1,,
1640,8,1070168,勇士之帽,1,0,-1,1,1,,
1641,8,1090001,花叶,1,0,-1,1,1,,
1642,8,1070073,变身树叶,1,0,-1,1,1,,
1643,8,1070107,兽人英雄的头具,1,0,-1,1,1,,
1644,8,1070085,羽毛贝雷帽,1,0,-1,1,1,,
1645,8,1070108,月夜猫帽子,1,0,-1,1,1,,
1646,8,1070086,月桂树之冠,1,0,-1,1,1,,
1647,8,1070090,少女礼帽,1,0,-1,1,1,,
1648,8,1070091,兔女郎发圈,1,0,-1,1,1,,
1649,8,1070109,古代的金饰,1,0,-1,1,1,,
1650,8,1070110,猫耳贝雷帽,1,0,-1,1,1,,
1651,8,1070113,绵绵卡普拉,1,0,-1,1,1,,
1652,8,1070077,飞鸟普妮的翼饰,1,0,-1,1,1,,
1653,8,1080021,眼罩,1,0,-1,1,1,,
1654,8,1080028,单眼眼镜,1,0,-1,1,1,,
1655,8,1080029,西格伦的翅膀,1,0,-1,1,1,,
1656,8,1080023,创可贴,1,0,-1,1,1,,
1657,8,1080024,亲亲贴纸,1,0,-1,1,1,,
1658,8,1090025,海盗匕首,1,0,-1,1,1,,
1659,8,1090021,红色面罩,1,0,-1,1,1,,
1660,8,1090014,嘴咬口香糖,1,0,-1,1,1,,
1661,8,1090015,西瓜冰棒,1,0,-1,1,1,,
1662,8,1090022,四叶草,1,0,-1,1,1,,
1663,8,1090023,刺客口罩,1,0,-1,1,1,,
1664,8,1080030,金丝边眼镜,1,0,-1,1,1,,
1665,8,1070118,狮头面具,1,0,-1,1,1,,
1666,8,1080026,舞会面具,1,0,-1,1,1,,
1667,8,1070116,进阶勇士之帽,1,0,-1,1,1,,
1668,8,1070079,炸弹头饰,1,0,-1,1,1,,
1669,8,1070117,金色小天使雕像,1,0,-1,1,1,,
1670,8,1080012,哥布灵首领假面,1,0,-1,1,1,,
1671,8,1070080,爱心泳镜,1,0,-1,1,1,,
1672,8,1080022,猫爪眼罩,1,0,-1,1,1,,
1673,8,1070096,魔法兔耳帽子,1,0,-1,1,1,,
1674,46,200001,首充礼包,0,0,1,1,1,,
1675,46,400001,伏日礼包,0,0,1,1,1,,
1676,46,400002,初伏礼包,0,0,1,1,1,,
1677,46,400003,夏日登录礼包,0,0,1,1,1,,
1678,46,400004,夏日特惠礼包,0,0,1,1,1,,
1679,46,400005,夏日增强礼包,0,0,1,1,1,,
1680,46,400006,夏日纵情礼包,0,0,1,1,1,,
1681,46,400007,载具特惠礼包,0,0,1,1,1,,
1682,8,1070082,蘑菇头套,1,0,-1,1,1,,
1683,8,1070083,讨厌的狸猫,1,0,-1,1,1,,
1684,8,1070087,小青蛇帽子,1,0,-1,1,1,,
1685,8,1070093,小狗发圈,1,0,-1,1,1,,
1686,8,1070074,草帽,1,0,-1,1,1,,
1687,8,1070100,趴趴疯兔,1,0,-1,1,1,,
1688,8,1080027,大嘴鸟的翅膀耳饰,1,0,-1,1,1,,
1689,8,1080025,十字星纹身贴纸,1,0,-1,1,1,,
1690,8,1080020,白色眼罩,1,0,-1,1,1,,
1691,8,1090016,挂耳式麦克风,1,0,-1,1,1,,
1692,8,1090018,小恶魔口罩,1,0,-1,1,1,,
1693,8,1090019,小熊口罩,1,0,-1,1,1,,
1694,8,1080034,小恶魔眼罩,1,0,-1,1,1,,
1695,8,1090020,坏笑口罩,1,0,-1,1,1,,
1696,3,112011,金色粉末礼包,4,0,1,1,1,,
1697,3,112012,彩虹粉末礼包,4,0,1,1,1,,
1698,3,1130007,金色粉末礼包,4,0,1,1,1,,
1699,3,1130008,彩虹粉末礼包,4,0,1,1,1,,
1700,3,1130010,哥布林表情包解锁券,0,0,1,1,1,,
1701,3,1130011,初级解封卷轴,4,0,1,1,1,,
1702,3,1250003,金色粉末礼包,4,0,1,1,1,,
1703,3,126046,无属性气泡框,4,0,1,1,1,,
1704,3,126047,风属性气泡框,4,0,1,1,1,,
1705,3,126048,地属性气泡框,4,0,1,1,1,,
1706,3,126049,火属性气泡框,4,0,1,1,1,,
1707,3,126050,水属性气泡框,4,0,1,1,1,,
1708,3,126051,毒属性气泡框,4,0,1,1,1,,
1709,3,126052,圣属性气泡框,4,0,1,1,1,,
1710,3,126053,暗属性气泡框,4,0,1,1,1,,
1711,3,126054,念属性气泡框,4,0,1,1,1,,
1712,3,126055,不死属性气泡框,4,0,1,1,1,,
1713,3,126011,火线头饰,4,0,1,1,1,,
1714,3,126012,小丑鼻子,4,0,1,1,1,,
1715,3,126013,OK绷,4,0,1,1,1,,
1716,3,126014,胡须,4,0,1,1,1,,
1717,3,126015,口罩,4,0,1,1,1,,
1718,3,126016,草帽,4,0,1,1,1,,
1719,3,126017,魔物图鉴头饰1阶,4,0,1,1,1,,
1720,3,126018,白色眼罩,4,0,1,1,1,,
1721,3,126019,兽角头饰,4,0,1,1,1,,
1722,3,126020,苹果头饰,4,0,1,1,1,,
1723,3,126021,光环,4,0,1,1,1,,
1724,3,126022,星星发夹,4,0,1,1,1,,
1725,3,126023,竹蜻蜓发圈,4,0,1,1,1,,
1726,3,126024,僵尸帽,4,0,1,1,1,,
1727,3,126025,护士帽,4,0,1,1,1,,
1728,3,126026,印地安发箍,4,0,1,1,1,,
1729,3,126027,妖道帽,4,0,1,1,1,,
1730,3,126028,防风皮革眼镜,4,0,1,1,1,,
1731,3,126029,红蝶丝带,4,0,1,1,1,,
1732,3,126030,蝴蝶假面,4,0,1,1,1,,
1733,3,126031,魔物图鉴头饰2阶,4,0,1,1,1,,
1734,3,126032,巨大的金铃铛,4,0,1,1,1,,
1735,3,126033,蘑菇头套,4,0,1,1,1,,
1736,3,126034,讨厌的狸猫,4,0,1,1,1,,
1737,3,126035,小狗发圈,4,0,1,1,1,,
1738,3,126036,大嘴鸟的翅膀耳饰,4,0,1,1,1,,
1739,3,126037,跳跃的小鸡,4,0,1,1,1,,
1740,3,126038,鱼头帽子,4,0,1,1,1,,
1741,3,126039,黑猫耳朵,4,0,1,1,1,,
1742,3,126040,小孩奶嘴,4,0,1,1,1,,
1743,3,126042,趴趴疯兔,4,0,1,1,1,,
1744,3,126043,魔物图鉴头饰3阶,4,0,1,1,1,,
1745,3,126044,魔物图鉴头饰4阶,4,0,1,1,1,,
1746,3,126045,魔物图鉴头饰5阶,4,0,1,1,1,,
1747,3,122003,天地树叶子,4,0,5,1,1,,
1748,3,122004,万能药,4,0,10,1,1,,
1749,3,122005,染料随机袋子,4,0,2,1,1,,
1750,3,102001,白色染料,4,0,10,1,1,,
1751,3,102002,黄色染料,4,0,10,1,1,,
1752,3,102003,红色染料,4,0,10,1,1,,
1753,3,102004,蓝色染料,4,0,10,1,1,,
1754,3,102005,绿色染料,4,0,10,1,1,,
1755,3,102006,紫色染料,4,0,10,1,1,,
1756,3,102007,黑色染料,4,0,10,1,1,,
1757,3,1250004,白色染料,4,0,2,1,1,,
1758,3,1250005,黄色染料,4,0,2,1,1,,
1759,3,1250006,红色染料,4,0,2,1,1,,
1760,3,1250007,蓝色染料,4,0,2,1,1,,
1761,3,1250008,绿色染料,4,0,2,1,1,,
1762,3,1250009,紫色染料,4,0,2,1,1,,
1763,3,1250010,黑色染料,4,0,2,1,1,,
1764,3,1250011,头饰图纸自选包扭蛋,4,0,2,1,1,,
1765,3,119008,月桂树之冠图纸,4,0,1,1,1,,
1766,3,119009,趴趴狄波萝太图纸,4,0,1,1,1,,
1767,3,119010,金色粉末礼包,4,0,1,1,1,,
1768,3,119011,彩虹粉末礼包,4,0,1,1,1,,
1769,3,119013,高级饼干,4,0,5,1,1,,
1770,3,119014,小声望箱子,4,0,20,1,1,,
1771,3,119015,武器受祝福的矿石,4,0,1,1,1,,
1772,3,119016,防具受祝福的矿石,4,0,1,1,1,,
1773,1,3024030,初级钛钢,1,0,999,1,1,,
1774,2,3024030,初级钛钢,1,0,999,1,1,,
1775,1,3024029,中级钛钢,1,0,999,1,1,,
1776,2,3024029,中级钛钢,1,0,999,1,1,,
1777,1,3024028,高级钛钢,1,0,999,1,1,,
1778,2,3024028,高级钛钢,1,0,999,1,1,,
1779,1,1200060,金丝边眼镜图纸,1,0,20,1,1,,
1780,2,1200060,金丝边眼镜图纸,1,0,20,1,1,,
1781,29,1200060,金丝边眼镜图纸,7,0,20,1,1,,
1782,30,1200060,金丝边眼镜图纸,7,0,20,1,1,,
1783,36,4,塔防每周单人默认次数2（服务器等级达到后开放）,4,0,1,1,1,,
1784,46,400008,夏日登录礼包2,0,0,1,1,1,,
1785,46,400009,夏日特惠礼包2,0,0,1,1,1,,
1786,46,400010,夏日增强礼包2,0,0,1,1,1,,
1787,46,400011,夏日纵情礼包2,0,0,1,1,1,,
1788,46,400012,载具特惠礼包2,0,0,1,1,1,,
1789,1,1029010,记忆碎片,1,0,50,1,1,,
1790,1,1029011,灵魂记忆,1,0,50,1,1,,
1791,1,1029012,闪光的灵魂记忆,1,0,50,1,1,,
1792,1,1029013,基因栽培书,1,0,50,1,1,,
1793,1,1029015,生物研究报告,1,0,50,1,1,,
1794,1,1029017,磷火,1,0,50,1,1,,
1795,1,3024004,野生猕猴桃,1,0,30,1,1,,
1796,2,1029010,记忆碎片,1,0,50,1,1,,
1797,2,1029011,灵魂记忆,1,0,50,1,1,,
1798,2,1029012,闪光的灵魂记忆,1,0,50,1,1,,
1799,2,1029013,基因栽培书,1,0,50,1,1,,
1800,2,1029015,生物研究报告,1,0,50,1,1,,
1801,2,1029017,磷火,1,0,50,1,1,,
1802,2,3024004,野生猕猴桃,1,0,30,1,1,,
1803,3,112013,野生猕猴桃,4,0,10,1,1,,
1804,3,119012,封印魔法棒,4,0,4,1,1,,
1805,3,112014,高级饼干,4,0,3,1,1,,
1806,3,112015,初级解封卷轴,4,0,1,1,1,,
1807,3,147001,神之金属,0,0,50,1,1,,7
1808,3,147002,铝,0,0,50,1,1,,7
1809,3,147003,浓缩神之金属,0,0,20,1,1,,7
1810,3,147004,浓缩铝,0,0,20,1,1,,7
1811,3,147005,野生猕猴桃,0,0,20,1,1,,7
1812,3,147006,莫拉硬币,0,0,50,1,1,,7
1813,3,147007,铜币大宝箱,0,0,10,1,1,,7
1814,3,147008,微型铜币袋子,0,0,999,1,1,,7
1815,3,147009,曲奇饼干,0,0,100,1,1,,7
1816,3,147010,超级饼干,0,0,20,1,1,,7
1817,3,147011,配饰受祝福的矿石,0,0,10,1,1,,7
1818,3,147012,卡片转蛋,0,0,1,1,1,,7
1819,3,147013,α-能量体,0,0,50,1,1,,7
1820,3,147014,崩裂迪齿轮,0,0,1,1,1,,7
1821,3,147015,贝思波齿轮,0,0,5,1,1,,7
1822,3,147016,紫色武器自选时空卡册（7天）,0,0,1,1,1,,7
1823,3,147017,传说的武器矿石,0,0,2,1,1,,7
1824,3,147018,传说的防具矿石,0,0,2,1,1,,7
1825,3,147019,稀有锢魔石,0,0,2,1,1,,7
1826,3,147020,高级锢魔石,0,0,3,1,1,,7
1827,3,147021,武器强化金属,0,0,10,1,1,,7
1828,3,147022,防具强化金属,0,0,10,1,1,,7
1829,3,147023,珍贵的卡片碎片,0,0,3,1,1,,7
1830,3,147024,高级钛钢碎片,0,0,2,1,1,,7
1831,1,3021004,蕴魔石,1,0,999,1,1,,
1832,2,3021004,蕴魔石,1,0,999,1,1,,
1833,3,132010,50级图纸碎片,4,0,10,1,1,,
1834,3,132011,70级图纸碎片,4,0,10,1,1,,
1835,3,132012,80级图纸碎片,4,0,10,1,1,,
1836,3,132014,65级饰品魔箱,4,0,1,1,1,,
1837,3,132015,85级饰品魔箱,4,0,1,1,1,,
1838,3,132016,65级2洞饰品自选箱,0,0,1,1,1,,
1839,3,132017,85级2洞饰品自选箱,0,0,1,1,1,,
1840,3,132018,95级饰品魔法箱,4,0,1,1,1,,
1841,3,132019,95级2洞饰品自选箱,0,0,1,1,1,,
1842,46,400013,限定登陆礼盒,0,0,1,1,1,,
1843,46,400014,头饰自选礼盒,0,0,1,1,1,,
1844,46,400015,装备速成礼盒,0,0,1,1,1,,
1845,46,400016,纪念卡片礼盒,0,0,1,1,1,,
1846,46,400017,齿轮强化礼盒,0,0,1,1,1,,
1847,3,133001,复活之证,1,0,10,1,1,,
1848,3,132013,小型zeny宝箱,4,0,7,1,1,,
1849,3,129003,小型铜币袋子,4,0,50,1,1,,
1850,46,400018,抗击新冠肺炎福利礼包,0,0,1,1,1,,
1851,8,1100008,绅士兔背饰,1,0,-1,1,1,,
1852,8,1100009,温柔兔背饰,1,0,-1,1,1,,
1853,3,133020,小型祈愿券1,0,0,7,1,1,,
1854,30,4010066,狄奥斯卡片,7,0,20,1,1,,
