Id,ProfessionId,SkillName,SkillQuality,BuffId,Attrdec,SkillLimit,BornWeight,ComposeWeight,TimesLimit
7969,2101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7970,3101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7971,4101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7972,5101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7973,6101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7974,7101,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
7975,2101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7976,3101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7977,4101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7978,5101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7979,6101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7980,7101,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
7981,2101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7982,3101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7983,4101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7984,5101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7985,6101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7986,7101,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
7987,2101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7988,3101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7989,4101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7990,5101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7991,6101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7992,7101,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
7993,2101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7994,3101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7995,4101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7996,5101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7997,6101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7998,7101,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
7999,2101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8000,3101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8001,4101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8002,5101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8003,6101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8004,7101,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8005,2101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8006,3101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8007,4101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8008,5101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8009,6101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8010,7101,魔力波长逆转Lv.9,4,6001909,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8011,2101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8012,3101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8013,4101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8014,5101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8015,6101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8016,7101,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8017,2101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8018,3101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8019,4101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8020,5101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8021,6101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8022,7101,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,1,28,28,0
8023,2101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8024,3101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8025,4101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8026,5101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8027,6101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8028,7101,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,2,14,14,0
8029,2101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8030,3101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8031,4101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8032,5101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8033,6101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8034,7101,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,3,28,28,0
8035,2101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8036,3101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8037,4101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8038,5101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8039,6101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8040,7101,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,4,14,14,0
8041,2101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8042,3101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8043,4101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8044,5101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8045,6101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8046,7101,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,6,28,28,0
8047,2101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8048,3101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8049,4101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8050,5101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8051,6101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8052,7101,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,7,14,14,0
8053,2101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8054,3101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8055,4101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8056,5101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8057,6101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8058,7101,魔力波长增幅Lv.9,4,6002009,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加9%。陷阱、火墙等放置类技能按照其放置的位置计算距离,9,0,0,0
8059,2101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8060,3101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8061,4101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8062,5101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8063,6101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8064,7101,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加10%。陷阱、火墙等放置类技能按照其放置的位置计算距离,10,42,42,0
8065,2101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8066,3101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8067,4101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8068,5101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8069,6101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8070,7101,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8071,2101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8072,3101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8073,4101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8074,5101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8075,6101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8076,7101,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8077,2101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8078,3101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8079,4101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8080,5101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8081,6101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8082,7101,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8083,2101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8084,3101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8085,4101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8086,5101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8087,6101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8088,7101,破暗之刃Lv.5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8089,2101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8090,3101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8091,4101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8092,5101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8093,6101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8094,7101,破暗之刃Lv.6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8095,2101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8096,3101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8097,4101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8098,5101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8099,6101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8100,7101,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,1,24,24,0
8101,2101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8102,3101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8103,4101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8104,5101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8105,6101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8106,7101,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,2,12,12,0
8107,2101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8108,3101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8109,4101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8110,5101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8111,6101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8112,7101,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,3,6,6,0
8113,2101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8114,3101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8115,4101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8116,5101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8117,6101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8118,7101,破光之刃Lv.5,4,6002405,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高12%,5,0,0,0
8119,2101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8120,3101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8121,4101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8122,5101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8123,6101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8124,7101,破光之刃Lv.6,4,6002406,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高15%,6,0,0,0
8125,2101,精准狂击Lv.1,1,6002701,使用狂击技能时的命中增加15,1,28,28,0
8126,2101,精准狂击Lv.2,1,6002702,使用狂击技能时的命中增加25,2,14,14,0
8127,2101,精准狂击Lv.3,2,6002703,使用狂击技能时的命中增加35,3,28,28,0
8128,2101,精准狂击Lv.4,2,6002704,使用狂击技能时的命中增加45,4,14,14,0
8129,2101,精准狂击Lv.6,3,6002706,使用狂击技能时的命中增加70，伤害增加5%,6,28,28,0
