ItemID,ItemName,ItemAtlas,ItemIcon,TypeTab,Subclass,SortID,LevelLimit,ItemQuality,IsRare,Star,ItemDescription,ItemDesType,SexLimit,Profession,Overlap,PromptFx,CanStorehouse,CanCart,CanQuick,RecycleValue,GuildUpsetPrice,ShowRecycleButton,QuickUse,AccessPrompt,CanUse,Weight,MerchantAddition,TimeType,CountTime,ParentID,IsFAQImport,TimeLimitRecycleValue,LocalizationArea,TaskItemAbandon,CultivationRelated
16356210,传奇诗人的贝斯Ⅳ,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,1,101,16356210,100=-1,3,,,纽奥兹在使用的贝斯，颜色和他身上的衣服很搭。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,120,1,,,,1,,,,
16356307,命运的吉他,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,1,101,16356307,70=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16356308,命运的吉他Ⅰ,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,1,101,16356308,80=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16356309,命运的吉他Ⅱ,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,1,101,16356309,90=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16356310,命运的吉他Ⅲ,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,1,101,16356310,100=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15356408,感电皮鞭,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,1,101,15356408,80=-1,3,,,带有闪电能量的鞭子，据说是制造者在某次雷雨天不小心掉落后，被闪电击中，就拥有了闪电的力量。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,60,1,,,,1,,,,
15356409,感电皮鞭Ⅰ,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,1,101,15356409,90=-1,3,,,带有闪电能量的鞭子，据说是制造者在某次雷雨天不小心掉落后，被闪电击中，就拥有了闪电的力量。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,60,1,,,,1,,,,
15356410,感电皮鞭Ⅱ,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,1,101,15356410,100=-1,3,,,带有闪电能量的鞭子，据说是制造者在某次雷雨天不小心掉落后，被闪电击中，就拥有了闪电的力量。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,60,1,,,,1,,,,
15356505,火焰鞭子,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,1,101,15356505,50=-1,3,,,带有火焰的气息，用魔物的坚韧皮革所做成的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,50,1,,,,1,,,,
15356507,火焰鞭子Ⅰ,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,1,101,15356507,70=-1,3,,,带有火焰的气息，用魔物的坚韧皮革所做成的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,50,1,,,,1,,,,
15356508,火焰鞭子Ⅱ,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,1,101,15356508,80=-1,3,,,带有火焰的气息，用魔物的坚韧皮革所做成的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,50,1,,,,1,,,,
15356509,火焰鞭子Ⅲ,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,1,101,15356509,90=-1,3,,,带有火焰的气息，用魔物的坚韧皮革所做成的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,50,1,,,,1,,,,
15356510,火焰鞭子Ⅳ,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,1,101,15356510,100=-1,3,,,带有火焰的气息，用魔物的坚韧皮革所做成的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,50,1,,,,1,,,,
15356607,奥义奏鸣鞭子,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,1,101,15356607,70=-1,3,,,挥舞时经常会出现强劲的音浪的强力皮鞭，据说是用某条神秘巨龙的皮革制成。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356608,奥义奏鸣鞭子Ⅰ,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,1,101,15356608,80=-1,3,,,挥舞时经常会出现强劲的音浪的强力皮鞭，据说是用某条神秘巨龙的皮革制成。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356609,奥义奏鸣鞭子Ⅱ,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,1,101,15356609,90=-1,3,,,挥舞时经常会出现强劲的音浪的强力皮鞭，据说是用某条神秘巨龙的皮革制成。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356610,奥义奏鸣鞭子Ⅲ,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,1,101,15356610,100=-1,3,,,挥舞时经常会出现强劲的音浪的强力皮鞭，据说是用某条神秘巨龙的皮革制成。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356705,传奇舞娘玫瑰麦克风,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356705,50=-1,3,,,小可在使用的鞭兼麦克风，被打到时出乎意料地痛。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,20,1,,,,1,,,,
15356707,传奇舞娘玫瑰麦克风Ⅰ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356707,70=-1,3,,,小可在使用的鞭兼麦克风，被打到时出乎意料地痛。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,20,1,,,,1,,,,
15356708,传奇舞娘玫瑰麦克风Ⅱ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356708,80=-1,3,,,小可在使用的鞭兼麦克风，被打到时出乎意料地痛。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,20,1,,,,1,,,,
15356709,传奇舞娘玫瑰麦克风Ⅲ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356709,90=-1,3,,,小可在使用的鞭兼麦克风，被打到时出乎意料地痛。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,20,1,,,,1,,,,
15356710,传奇舞娘玫瑰麦克风Ⅳ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356710,100=-1,3,,,小可在使用的鞭兼麦克风，被打到时出乎意料地痛。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,20,1,,,,1,,,,
15356807,命运之鞭,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356807,70=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356808,命运之鞭Ⅰ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356808,80=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356809,命运之鞭Ⅱ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356809,90=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15356810,命运之鞭Ⅲ,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,1,101,15356810,100=-1,3,,,天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,40,1,,,,1,,,,
15256904,钢铁鞭子,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256904,40=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256905,钢铁鞭子Ⅰ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256905,50=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256906,钢铁鞭子Ⅱ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256906,60=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256907,钢铁鞭子Ⅲ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256907,70=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256908,钢铁鞭子Ⅳ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256908,80=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256909,钢铁鞭子Ⅴ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256909,90=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15256910,钢铁鞭子Ⅵ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15256910,100=-1,2,,,用钢铁制作的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
15257004,流星鞭子,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257004,40=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257005,流星鞭子Ⅰ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257005,50=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257006,流星鞭子Ⅱ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257006,60=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257007,流星鞭子Ⅲ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257007,70=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257008,流星鞭子Ⅳ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257008,80=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257009,流星鞭子Ⅴ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257009,90=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
15257010,流星鞭子Ⅵ,Icon_ItemEquip06,UI_icon_item_mibian.png,1,101,15257010,100=-1,2,,,尾端系着小锤子的鞭子。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7211=0|7212=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257104,低音吉他,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257104,40=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257105,低音吉他Ⅰ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257105,50=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257106,低音吉他Ⅱ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257106,60=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257107,低音吉他Ⅲ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257107,70=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257108,低音吉他Ⅳ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257108,80=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257109,低音吉他Ⅴ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257109,90=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257110,低音吉他Ⅵ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257110,100=-1,2,,,以弹奏出低音为准的乐器，感觉到沈稳的品味。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,90,1,,,,1,,,,
16257204,古典吉他,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257204,40=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257205,古典吉他Ⅰ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257205,50=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257206,古典吉他Ⅱ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257206,60=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257207,古典吉他Ⅲ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257207,70=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257208,古典吉他Ⅳ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257208,80=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257209,古典吉他Ⅴ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257209,90=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
16257210,古典吉他Ⅵ,Icon_ItemEquip06,UI_icon_item_liangfengjita.png,1,101,16257210,100=-1,2,,,以弹奏出古典乐为准的乐器。天生特性：对小体型魔物75%伤害，<color=$$Yellow$$>对中体型魔物100%伤害</color>，对大体型魔物75%伤害,,2,7201=0|7202=0,1,,1,1,1,101=10000,,0,1,1,1,100,1,,,,1,,,,
163559080,电子吉他图纸,Icon_ItemEquip06,UI_icon_item_dianjita.png,11,1199,143499090,80=-1,3,,,可用于锻造电子吉他,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163559090,电子吉他Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_dianjita.png,11,1199,143500050,90=-1,3,,,可用于锻造电子吉他Ⅰ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163559100,电子吉他Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_dianjita.png,11,1199,143499070,100=-1,3,,,可用于锻造电子吉他Ⅱ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163560050,热情的吉他图纸,Icon_ItemEquip06,UI_icon_item_reqingjita.png,11,1199,143499080,50=-1,3,,,可用于锻造热情的吉他,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163560070,热情的吉他Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_reqingjita.png,11,1199,143499090,70=-1,3,,,可用于锻造热情的吉他Ⅰ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163560080,热情的吉他Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_reqingjita.png,11,1199,143500050,80=-1,3,,,可用于锻造热情的吉他Ⅱ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163560090,热情的吉他Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_reqingjita.png,11,1199,143499070,90=-1,3,,,可用于锻造热情的吉他Ⅲ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163560100,热情的吉他Ⅳ图纸,Icon_ItemEquip06,UI_icon_item_reqingjita.png,11,1199,143499080,100=-1,3,,,可用于锻造热情的吉他Ⅳ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163561070,奥义奏鸣吉他图纸,Icon_ItemEquip06,UI_icon_item_yongshijita.png,11,1199,143499090,70=-1,3,,,可用于锻造奥义奏鸣吉他,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163561080,奥义奏鸣吉他Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_yongshijita.png,11,1199,143500050,80=-1,3,,,可用于锻造奥义奏鸣吉他Ⅰ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163561090,奥义奏鸣吉他Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_yongshijita.png,11,1199,143499080,90=-1,3,,,可用于锻造奥义奏鸣吉他Ⅱ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163561100,奥义奏鸣吉他Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_yongshijita.png,11,1199,143499090,100=-1,3,,,可用于锻造奥义奏鸣吉他Ⅲ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163562050,传奇诗人的贝斯图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143500050,50=-1,3,,,可用于锻造传奇诗人的贝斯,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163562070,传奇诗人的贝斯Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499070,70=-1,3,,,可用于锻造传奇诗人的贝斯Ⅰ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163562080,传奇诗人的贝斯Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499080,80=-1,3,,,可用于锻造传奇诗人的贝斯Ⅱ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163562090,传奇诗人的贝斯Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499090,90=-1,3,,,可用于锻造传奇诗人的贝斯Ⅲ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163562100,传奇诗人的贝斯Ⅳ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143500050,100=-1,3,,,可用于锻造传奇诗人的贝斯Ⅳ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163563070,命运的吉他图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499080,70=-1,3,,,可用于锻造命运的吉他,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163563080,命运的吉他Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499090,80=-1,3,,,可用于锻造命运的吉他Ⅰ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163563090,命运的吉他Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143500050,90=-1,3,,,可用于锻造命运的吉他Ⅱ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
163563100,命运的吉他Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_yingyongjita.png,11,1199,143499080,100=-1,3,,,可用于锻造命运的吉他Ⅲ,,2,7201=0|7202=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153564080,感电皮鞭图纸,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,11,1199,143499090,80=-1,3,,,可用于锻造感电皮鞭,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153564090,感电皮鞭Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,11,1199,143500050,90=-1,3,,,可用于锻造感电皮鞭Ⅰ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153564100,感电皮鞭Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_wuxianpibian.png,11,1199,143499080,100=-1,3,,,可用于锻造感电皮鞭Ⅱ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
